ID_TEMPERATURA,FECHA,AÑO,TEMPERATURA_MEDIA,VV_MAXIMA,VV_MEDIA,ID_INCENDIO,CLAVE,ESTADO,MUNICIPIO,COORDENADA_1,COORDENADA_2,COORDENADAS_REFERENCIA,COORDENADAS,CAUSA,TIPO_VEGETACION,TIPO_INCENDIO,FECHA_INICIO,FECHA_EXT,HECTAREAS,TIPO_IMPACTO,DETECCION,LLEGADA,DURACION,COSTOS,FECHA,HORA,CO,MAX(CO),MIN(CO),AVG(CO),NO2,MAX(NO2),MIN(NO2),AVG(NO2),O3,MAX(O3),MIN(O3),AVG(O3),PM10,MAX(PM10),MIN(PM10),AVG(PM10),SO2,MAX(SO2),MIN(SO2),AVG(SO2),BANDERA_INCENDIO
7341,07/03/2016,2016,20,33.3,11,,,,,,,,,,,,,,,,,,,,07/03/2016,00:00:00,0.307,1.467,0.242,0.457166667,0.0157,0.03725,0.00452,0.013297083,0.03153,0.05147,0.01192,0.036224167,26.65,38.77,13.94,27.09583354,0.00195,0.00207,0.00155,0.001820417,0
7342,08/03/2016,2016,18,33.3,12.3,,,,,,,,,,,,,,,,,,,,08/03/2016,00:00:00,0.35,2.206,0.306,0.569125008,0.00542,0.039,0.00325,0.009419583,0.0367,0.03977,0.00308,0.031189583,24.9,166.64,19.02,46.06333359,0.00209,0.00234,0.00162,0.002133333,0
7343,09/03/2016,2016,13,37,18.5,,,,,,,,,,,,,,,,,,,,09/03/2016,00:00:00,0.261,0.576,0.239,0.342358332,0.00273,0.01736,0.00252,0.007957542,0.04173,0.04298,0.02236,0.035661666,27.62,67.02,1.81,12.68124989,0.0018,0.00205,0.0013,0.0017975,0
7344,10/03/2016,2016,9,24.1,8.5,,,,,,,,,,,,,,,,,,,,10/03/2016,00:00:00,0.252,0.792,0.223,0.427958334,0.0042,0.02652,0.004,0.011089583,0.03963,0.0547,0.02375,0.03991375,9.57,20.76,2.68,10.46208329,0.00186,0.00197,0.0016,0.001839583,0
7345,11/03/2016,2016,12,18.5,6.7,,,,,,,,,,,,,,,,,,,,11/03/2016,00:00:00,0.466,2.194,0.373,0.800458329,0.01603,0.04133,0.00412,0.02018375,0.03207,0.05857,0.00358,0.031617917,9.65,40.98,9.65,18.00666682,0.00202,0.00202,0,0.001010833,0
7346,12/03/2016,2016,15,16.7,3.9,,,,,,,,,,,,,,,,,,,,12/03/2016,00:00:00,0.606,1.921,0.482,1.045958344,0.02055,0.04218,0.00855,0.026785,0.02863,0.11535,0.00295,0.04072375,6.43,48.24,6.43,30.48999991,0,0,0,0,0
7347,13/03/2016,2016,18,13,3.5,,,,,,,,,,,,,,,,,,,,13/03/2016,00:00:00,0.578,1.452,0.354,0.655833336,0.00836,0.05128,0.00367,0.017659167,0.03955,0.07882,0.00833,0.041932917,20.36,31.68,13.08,19.30083354,0,0,0,0,0
7348,14/03/2016,2016,18,18.5,4.1,,,,,,,,,,,,,,,,,,,,14/03/2016,00:00:00,1.43,3.209,0.532,1.253124985,0.0479,0.06787,0.00767,0.031105833,0.00387,0.08317,0.0029,0.034404584,21.48,99.55,18.2,41.93458335,0,0,0,0,0
7349,15/03/2016,2016,20,20.4,5.4,,,,,,,,,,,,,,,,,,,,15/03/2016,00:00:00,0.717,3.211,0.586,1.047666666,0.01187,0.05218,0.00717,0.02365875,0.0336,0.07257,0.00332,0.036130833,31.13,73.86,22.1,40.03083324,0,0,0,0,0
7350,16/03/2016,2016,21,14.8,4.4,,,,,,,,,,,,,,,,,,,,16/03/2016,00:00:00,0.647,3.048,0.501,1.132958338,0.01657,0.07262,0.0094,0.02769125,0.03017,0.05797,0.00268,0.0270925,28.09,104.87,19,47.54291662,0,0,0,0,0
7351,17/03/2016,2016,21,25.9,7.5,,,,,,,,,,,,,,,,,,,,17/03/2016,00:00:00,0.711,1.608,0.45,0.738208334,0.02002,0.03435,0.00623,0.017012208,0.01965,0.04043,0.00303,0.021898333,32.97,65.6,20.8,36.37041648,0,0,0,0,0
7352,18/03/2016,2016,18,27.8,8,,,,,,,,,,,,,,,,,,,,18/03/2016,00:00:00,0.488,2.66,0.365,0.814116674,0.00615,0.05328,0.00438,0.014555,0.02662,0.04667,0.00325,0.024222917,19.25,74.27,14.77,29.56166665,0,0,0,0,0
7353,19/03/2016,2016,19,29.6,7.5,,,,,,,,,,,,,,,,,,,,19/03/2016,00:00:00,0.516,1.215,0.281,0.559666666,0.01447,0.02517,0.004,0.013710833,0.01743,0.04995,0.00487,0.02668375,21.27,41.41,15.54,24.93958334,0,0,0,0,0
7354,20/03/2016,2016,17,20.4,7,662,12-14-0100,Jalisco,TlajomulcodeZuñiga,203446,1032742,203446-1032742,20°34´46¨ - 103°27´42¨,Fumadores,BosquedeEncino,Superficial,20/03/2016,20/03/2016,1,minimo,12:05:00,01:00:00,03:25:00,0,20/03/2016,00:00:00,0.492,1.815,0.263,0.653208333,0.0163,0.05233,0.0054,0.017580833,0.01867,0.06007,0.00337,0.029427917,26.25,60.95,15.62,27.18333328,0,0,0,0,1
7354,20/03/2016,2016,17,20.4,7,725,14-14-0427,Jalisco,TlajomulcodeZuñiga,20325926,103304836,20325926-103304836,20°32´59.26¨ - 103°30´48.36¨,Fumadores,BosquedeEncino-BQ,Superficial,20/03/2016,20/03/2016,1,Minimo,12:20:00,12:15:00,03:25:00,0,20/03/2016,00:00:00,0.492,1.815,0.263,0.653208333,0.0163,0.05233,0.0054,0.017580833,0.01867,0.06007,0.00337,0.029427917,26.25,60.95,15.62,27.18333328,0,0,0,0,1
7354,20/03/2016,2016,17,20.4,7,756,16-14-0287,Jalisco,Zapopan,2038364,1032976,2038364-1032976,20°38´36.4¨ - 103°29´7.6¨,Intencional,BosquedeEncino-Pino-BQP,Superficial,20/03/2016,20/03/2016,0,Minimo,12:05:00,12:10:00,01:20:00,0,20/03/2016,00:00:00,0.492,1.815,0.263,0.653208333,0.0163,0.05233,0.0054,0.017580833,0.01867,0.06007,0.00337,0.029427917,26.25,60.95,15.62,27.18333328,0,0,0,0,1
7355,21/03/2016,2016,18,20.4,11.8,,,,,,,,,,,,,,,,,,,,21/03/2016,00:00:00,0.58,0.972,0.259,0.469458334,0.02092,0.03797,0.00445,0.014039583,0.02497,0.05012,0.00372,0.028793333,41.77,48.26,18.29,29.97833347,0,0,0,0,0
7356,22/03/2016,2016,19,25.9,8.9,,,,,,,,,,,,,,,,,,,,22/03/2016,00:00:00,0.864,2.41,0.231,0.746958338,0.03272,0.04023,0.00413,0.018797083,0.0035,0.0456,0.00285,0.020525,55.84,85.36,24.39,45.22291692,0,0,0,0,0
7357,23/03/2016,2016,20,31.5,8.2,,,,,,,,,,,,,,,,,,,,23/03/2016,00:00:00,0.443,1.509,0.291,0.563166668,0.00542,0.02845,0.00332,0.009898333,0.02707,0.03543,0.00438,0.022064167,32.43,51.03,22.82,34.54916668,0,0,0,0,0
7358,24/03/2016,2016,20,31.5,9.3,,,,,,,,,,,,,,,,,,,,24/03/2016,00:00:00,0.49,1.481,0.154,0.485124998,0.01182,0.02528,0.00258,0.0108425,0.01367,0.0415,0.00383,0.024164583,23.69,44.13,8.94,22.68916686,0,0,0,0,0
7359,25/03/2016,2016,20,46.3,12.5,665,12-14-0132,Jalisco,Zapopan,0,0,000-000,0°0´0¨ - 0°0´0¨,Fumadores,BosquedeEncino-Pino,Superficial,25/03/2016,25/03/2016,6.5,minimo,12:05:00,12:30:00,07:10:00,0,25/03/2016,00:00:00,0.216,0.68,0.155,0.285083333,0.0082,0.01655,0.00135,0.005416667,0.01952,0.02972,0.00593,0.01868875,15.2,38.45,5.38,13.8658333,0,0,0,0,1
7359,25/03/2016,2016,20,46.3,12.5,728,15-14-0040,Jalisco,Zapopan,2038548,1032887,2038548-1032887,20°38´54.8¨ - 103°28´8.7¨,Quemadebasureros,BosquedeEncino-BQ,Superficial,25/03/2016,25/03/2016,5,Minimo,12:10:00,12:40:00,03:50:00,0,25/03/2016,00:00:00,0.216,0.68,0.155,0.285083333,0.0082,0.01655,0.00135,0.005416667,0.01952,0.02972,0.00593,0.01868875,15.2,38.45,5.38,13.8658333,0,0,0,0,1
7359,25/03/2016,2016,20,46.3,12.5,760,16-14-0468,Jalisco,ELARENAL,2042578,10337521,2042578-10337521,20°42´57.8¨ - 103°37´52.1¨,Fumadores,BosquedeEncino-Pino-BQP,Superficial,25/03/2016,25/03/2016,11,Minimo,12:10:00,12:20:00,06:10:00,0,25/03/2016,00:00:00,0.216,0.68,0.155,0.285083333,0.0082,0.01655,0.00135,0.005416667,0.01952,0.02972,0.00593,0.01868875,15.2,38.45,5.38,13.8658333,0,0,0,0,1
7360,26/03/2016,2016,21,29.6,9.7,,,,,,,,,,,,,,,,,,,,26/03/2016,00:00:00,0.352,1.084,0.178,0.428208334,0.00443,0.01907,0.00205,0.008522917,0.01427,0.04385,0.0047,0.0226975,14.26,33.72,6.83,16.17291675,0,0,0,0,0
7361,27/03/2016,2016,22,29.6,8.3,,,,,,,,,,,,,,,,,,,,27/03/2016,00:00:00,0.478,1.394,0.156,0.408875002,0.01162,0.02897,0.00177,0.00878625,0.0218,0.04745,0.01282,0.029160833,28.25,35.58,5.51,17.13166668,0,0,0,0,0
7362,28/03/2016,2016,22,29.6,7.3,,,,,,,,,,,,,,,,,,,,28/03/2016,00:00:00,0.454,1.623,0.19,0.635000005,0.00732,0.04238,0.00395,0.014771667,0.0205,0.05455,0.0027,0.028861667,16.23,58.04,12.45,24.80833332,0,0,0,0,0
7363,29/03/2016,2016,21,29.6,9.3,,,,,,,,,,,,,,,,,,,,29/03/2016,00:00:00,0.658,2.356,0.293,0.72491667,0.01428,0.04912,0.00378,0.016277083,0.02457,0.04612,0.00322,0.026344583,33.08,61.32,17.35,27.57958325,0,0,0,0,0
7364,30/03/2016,2016,21,25.9,9.9,,,,,,,,,,,,,,,,,,,,30/03/2016,00:00:00,0.429,2.553,0.294,0.639958331,0.00732,0.04538,0.00317,0.012631667,0.02433,0.0533,0.00502,0.031594167,21.68,72.21,14.44,26.58624991,0,0,0,0,0
7365,31/03/2016,2016,23,33.3,11.1,,,,,,,,,,,,,,,,,,,,31/03/2016,00:00:00,0.547,1.607,0.291,0.677541673,0.01548,0.04728,0.00415,0.01903125,0.02827,0.05137,0.00525,0.028974583,13.31,59.77,13.31,30.57499993,0,0,0,0,0
7366,01/04/2016,2016,22,31.5,14.5,,,,,,,,,,,,,,,,,,,,01/04/2016,00:00:00,0.629,0.942,0.323,0.506333336,0.00868,0.02638,0.00333,0.01012125,0.02373,0.04422,0.00908,0.031471667,24.84,29.92,13.04,23.31916662,0,0,0,0,0
7367,02/04/2016,2016,20,38.9,10.1,,,,,,,,,,,,,,,,,,,,02/04/2016,00:00:00,0.385,1.982,0.214,0.683624999,0.02197,0.04292,0.00368,0.018480833,0.01995,0.05542,0.0055,0.029792917,22.24,158.87,14.57,39.61958313,0,0,0,0,0
7368,03/04/2016,2016,20,14.8,4.3,,,,,,,,,,,,,,,,,,,,03/04/2016,00:00:00,0.411,1.395,0.224,0.610916665,0.0159,0.03772,0.00255,0.015760833,0.02613,0.0881,0.00285,0.03919,18.77,45.79,10.79,24.48666692,0,0,0,0,0
7369,04/04/2016,2016,21,25.9,6.1,,,,,,,,,,,,,,,,,,,,04/04/2016,00:00:00,0.446,2.558,0.265,0.809250005,0.01405,0.06883,0.00412,0.01959125,0.03073,0.08247,0.00193,0.03946625,23.29,73.14,16.46,31.44708323,0,0,0,0,0
7370,05/04/2016,2016,22,16.7,6.5,,,,,,,,,,,,,,,,,,,,05/04/2016,00:00:00,0.344,4.765,0.312,1.029958336,0.02675,0.07905,0.00637,0.0230625,0.02597,0.1053,0.00375,0.043666667,23.41,87.53,10.86,37.69416646,0,0,0,0,0
7371,06/04/2016,2016,23,13,4,,,,,,,,,,,,,,,,,,,,06/04/2016,00:00:00,0.433,1.383,0.337,0.723416667,0.00893,0.04587,0.00252,0.021608333,0.04382,0.076,0.00523,0.036390833,20.31,196.33,20.31,57.55458323,0,0,0,0,0
7372,07/04/2016,2016,23,13,4,,,,,,,,,,,,,,,,,,,,07/04/2016,00:00:00,0.367,4.157,0.367,1.014916673,0.00667,0.05418,0.00667,0.019406667,0.04365,0.11412,0.00355,0.054014583,19.2,274.6,19.2,98.09916703,0,0,0,0,0
7373,08/04/2016,2016,24,13,6.2,,,,,,,,,,,,,,,,,,,,08/04/2016,00:00:00,0.596,3.916,0.292,0.841208323,0.0177,0.06815,0.00312,0.019572916,0.0325,0.06757,0.00443,0.040108334,28.72,76.13,16.83,33.18416635,0,0,0,0,0
7374,09/04/2016,2016,24,18.5,7.3,,,,,,,,,,,,,,,,,,,,09/04/2016,00:00:00,0.5,1.316,0.406,0.613416671,0.01535,0.0345,0.00327,0.013823333,0.03077,0.07823,0.00767,0.044047083,22.68,46.31,15.36,30.4870834,0,0,0,0,0
7375,10/04/2016,2016,24,16.7,7.4,,,,,,,,,,,,,,,,,,,,10/04/2016,00:00:00,0.595,1.7,0.341,0.598291672,0.01197,0.03878,0.0021,0.011276667,0.03965,0.06832,0.0113,0.04155625,30.5,57.21,20.31,29.03791674,0,0,0,0,0
7376,11/04/2016,2016,24,25.9,8,,,,,,,,,,,,,,,,,,,,11/04/2016,00:00:00,0.546,2.744,0.37,0.751125002,0.00732,0.04683,0.00412,0.01364875,0.02733,0.04818,0.00448,0.030881667,22.97,80.3,14.67,32.42208338,0,0,0,0,0
7377,12/04/2016,2016,23,24.1,8.4,,,,,,,,,,,,,,,,,,,,12/04/2016,00:00:00,0.456,1.444,0.321,0.552124993,0.00568,0.0288,0.00362,0.008960417,0.03003,0.05847,0.00535,0.032194583,18.71,42.76,14.69,28.00083323,0,0,0,0,0
7378,13/04/2016,2016,24,35.2,8.8,,,,,,,,,,,,,,,,,,,,13/04/2016,00:00:00,0.469,2.472,0.27,0.816583327,0.0146,0.04668,0.00415,0.01496125,0.01885,0.06013,0.00282,0.029863334,21.18,66.67,13.68,33.65916642,0,0,0,0,0
7379,14/04/2016,2016,25,20.4,8,,,,,,,,,,,,,,,,,,,,14/04/2016,00:00:00,0.531,2.072,0.256,0.600000008,0.00967,0.03375,0.00333,0.01285625,0.0273,0.04313,0.00397,0.025635417,22.32,46.91,12.86,25.35249992,0,0,0,0,0
7380,15/04/2016,2016,23,44.4,12.9,,,,,,,,,,,,,,,,,,,,15/04/2016,00:00:00,0.549,3.089,0.198,0.860170836,0.01022,0.04195,0.00352,0.01458175,0.02563,0.03675,0.00332,0.024220833,17.45,74.32,16.87,36.06083361,0,0,0,0,0
7381,16/04/2016,2016,23,29.6,10.2,,,,,,,,,,,,,,,,,,,,16/04/2016,00:00:00,0.621,1.091,0.427,0.641291662,0.01647,0.02465,0.0045,0.012692917,0.01717,0.04213,0.01193,0.028017083,17.55,41.09,16.07,26.88916699,0,0,0,0,0
7382,17/04/2016,2016,22,25.9,8.4,,,,,,,,,,,,,,,,,,,,17/04/2016,00:00:00,0.7,1.916,0.564,1.057375004,0.01217,0.0403,0.00768,0.01971125,0.03093,0.07072,0.00698,0.030170834,45.81,72.22,12.24,31.99416665,0,0,0,0,0
7383,18/04/2016,2016,24,27.8,6.2,661,12-14-0098,Jalisco,Zapopan,204325,10333491,204325-10333491,20°43´2.5¨ - 103°33´49.1¨,Quemadebasureros,BosquedePino,Superficial,18/04/2016,18/04/2016,1,minimo,12:05:00,12:10:00,12:35:00,0,18/04/2016,00:00:00,0.787,2.554,0.585,1.032374993,0.00942,0.05312,0.00492,0.015155833,0.03108,0.07535,0.00687,0.037051667,18.21,69.27,18.21,37.00999935,0,0,0,0,1
7383,18/04/2016,2016,24,27.8,6.2,724,14-14-0396,Jalisco,Tala,2041494,10340333,2041494-10340333,20°41´49.4¨ - 103°40´33.3¨,Fumadores,BosquedeEncino-BQ,Superficial,18/04/2016,18/04/2016,2.5,Minimo,12:10:00,12:10:00,09:05:00,0,18/04/2016,00:00:00,0.787,2.554,0.585,1.032374993,0.00942,0.05312,0.00492,0.015155833,0.03108,0.07535,0.00687,0.037051667,18.21,69.27,18.21,37.00999935,0,0,0,0,1
7383,18/04/2016,2016,24,27.8,6.2,755,16-14-0279,Jalisco,Zapopan,2038272,103296,2038272-103296,20°38´27.2¨ - 103°29´6¨,Quemadebasureros,BosquedeEncino-Pino-BQP,Superficial,18/04/2016,18/04/2016,0,Minimo,12:20:00,12:10:00,02:25:00,0,18/04/2016,00:00:00,0.787,2.554,0.585,1.032374993,0.00942,0.05312,0.00492,0.015155833,0.03108,0.07535,0.00687,0.037051667,18.21,69.27,18.21,37.00999935,0,0,0,0,1
7384,19/04/2016,2016,24,33.3,11.8,,,,,,,,,,,,,,,,,,,,19/04/2016,00:00:00,0.832,3.443,0.664,1.147541677,0.00893,0.04295,0.00487,0.013833333,0.0233,0.06365,0.00342,0.031246667,23.73,70.19,0,32.87749998,0,0,0,0,0
7385,20/04/2016,2016,22,22.2,7.9,,,,,,,,,,,,,,,,,,,,20/04/2016,00:00:00,0.814,1.23,0.395,0.720875005,0.02123,0.02495,0.00335,0.01152125,0.01458,0.0517,0.00735,0.0303725,17.02,32.84,14.63,28.39375063,0,0,0,0,0
7386,21/04/2016,2016,20,22.2,3.7,664,12-14-0105,Jalisco,Tala,203855,103412,203855-103412,20°38´55¨ - 103°41´2¨,Quemadebasureros,BosquedePino,Superficial,21/04/2016,21/04/2016,4,minimo,12:05:00,12:45:00,02:15:00,0,21/04/2016,00:00:00,0.637,3.162,0.134,0.848375001,0.01607,0.05715,0.0025,0.018365,0.02168,0.06518,0.00272,0.031639167,32.82,32.84,0.04,23.91541728,0,0,0,0,1
7386,21/04/2016,2016,20,22.2,3.7,727,15-14-0007,Jalisco,Tala,2041816,1033896,2041816-1033896,20°41´8.16¨ - 103°38´9.6¨,ActividadesAgropecuarias,BosquedeEncino-BQ,Superficial,21/04/2016,21/04/2016,10,Minimo,12:05:00,12:20:00,03:35:00,0,21/04/2016,00:00:00,0.637,3.162,0.134,0.848375001,0.01607,0.05715,0.0025,0.018365,0.02168,0.06518,0.00272,0.031639167,32.82,32.84,0.04,23.91541728,0,0,0,0,1
7386,21/04/2016,2016,20,22.2,3.7,759,16-14-0398,Jalisco,Zapopan,20375194,103333143,20375194-103333143,20°37´51.94¨ - 103°33´31.43¨,Intencional,BosquedeEncino-Pino-BQP,Superficial,21/04/2016,21/04/2016,6,Minimo,12:30:00,12:20:00,04:30:00,0,21/04/2016,00:00:00,0.637,3.162,0.134,0.848375001,0.01607,0.05715,0.0025,0.018365,0.02168,0.06518,0.00272,0.031639167,32.82,32.84,0.04,23.91541728,0,0,0,0,1
7387,22/04/2016,2016,21,25.9,6.6,,,,,,,,,,,,,,,,,,,,22/04/2016,00:00:00,0.443,4.306,0.332,0.952166673,0.01263,0.05182,0.00678,0.020660417,0.0285,0.0766,0.00305,0.034422917,0.04,0.06,0,0.0275,0,0,0,0,0
7388,23/04/2016,2016,21,35.2,8,,,,,,,,,,,,,,,,,,,,23/04/2016,00:00:00,0.344,1.496,0.323,0.617541671,0.02712,0.03842,0.00193,0.015804167,0.01728,0.0497,0.0033,0.028834583,0,32.42,0,7.590833227,0,0,0,0,0
7389,24/04/2016,2016,21,35.2,10.6,,,,,,,,,,,,,,,,,,,,24/04/2016,00:00:00,0.65,2.121,0.429,0.747666663,0.02235,0.03297,0.00143,0.011462917,0.01192,0.05812,0.00322,0.03086125,36.44,36.44,8.01,17.17625002,0,0,0,0,0
7390,25/04/2016,2016,21,29.6,9.3,,,,,,,,,,,,,,,,,,,,25/04/2016,00:00:00,0.587,5.415,0.485,1.059208326,0.0122,0.04388,0.00527,0.01793,0.02407,0.05457,0.00372,0.029294167,12.65,57.28,6.75,23.62666659,0,0,0,0,0
7391,26/04/2016,2016,20,35.2,9.8,663,12-14-0103,Jalisco,Tala,203854,103419,203854-103419,20°38´54¨ - 103°41´9¨,Fogatas,BosquedePino,Superficial,26/04/2016,26/04/2016,8,minimo,12:05:00,12:30:00,01:30:00,0,26/04/2016,00:00:00,0.655,2.731,0.476,0.775249999,0.01172,0.03297,0.00317,0.011285,0.02517,0.05342,0.00358,0.0314875,10.51,56.92,7.23,22.48166645,0,0,0,0,1
7391,26/04/2016,2016,20,35.2,9.8,726,15-14-0001,Jalisco,Zapopan,2042124,103331319,2042124-103331319,20°42´12.4¨ - 103°33´13.19¨,ActividadesAgropecuarias,BosquedePino-Encino-BPQ,Superficial,26/04/2016,26/04/2016,1,Minimo,12:25:00,12:15:00,02:10:00,0,26/04/2016,00:00:00,0.655,2.731,0.476,0.775249999,0.01172,0.03297,0.00317,0.011285,0.02517,0.05342,0.00358,0.0314875,10.51,56.92,7.23,22.48166645,0,0,0,0,1
7391,26/04/2016,2016,20,35.2,9.8,758,16-14-0357,Jalisco,Zapopan,20391378,103273639,20391378-103273639,20°39´13.78¨ - 103°27´36.39¨,Intencional,BosquedeEncino-BQ,Superficial,26/04/2016,26/04/2016,21,Minimo,12:05:00,01:25:00,06:35:00,0,26/04/2016,00:00:00,0.655,2.731,0.476,0.775249999,0.01172,0.03297,0.00317,0.011285,0.02517,0.05342,0.00358,0.0314875,10.51,56.92,7.23,22.48166645,0,0,0,0,1
7392,27/04/2016,2016,19,37,8.5,,,,,,,,,,,,,,,,,,,,27/04/2016,00:00:00,0.583,2.826,0.478,1.069583339,0.01523,0.06528,0.0033,0.02173625,0.01845,0.1169,0.00283,0.04365,20.33,69.71,10.87,32.06500018,0,0,0,0,0
7393,28/04/2016,2016,20,20.4,5.1,,,,,,,,,,,,,,,,,,,,28/04/2016,00:00:00,0.702,3.994,0.619,1.221500009,0.01875,0.07042,0.0051,0.022982083,0.02903,0.11,0.0056,0.049137917,22.58,78.08,20.96,40.94166676,0,0,0,0,0
7394,29/04/2016,2016,21,37,10.3,,,,,,,,,,,,,,,,,,,,29/04/2016,00:00:00,0.898,4.029,0.343,1.112541671,0.00728,0.07243,0.00638,0.0201175,0.05617,0.06835,0.00563,0.046135417,31.91,94.48,16.91,36.94166676,0,0,0,0,0
7395,30/04/2016,2016,21,20.4,6.9,,,,,,,,,,,,,,,,,,,,30/04/2016,00:00:00,0.507,2.587,0.221,0.891583326,0.00652,0.07203,0.0035,0.021931667,0.05053,0.09022,0.00728,0.045012917,30.65,89.93,13.65,39.60166673,0,0,0,0,0
7396,01/05/2016,2016,22,29.6,7.3,,,,,,,,,,,,,,,,,,,,01/05/2016,00:00:00,0.521,1.112,0.114,0.556250003,0.01262,0.03702,0.00215,0.011579167,0.04257,0.09665,0.01831,0.055879583,12.84,49.03,8.94,28.98041642,0,0,0,0,0
7397,02/05/2016,2016,23,27.8,5.8,,,,,,,,,,,,,,,,,,,,02/05/2016,00:00:00,0.39,2.741,0.114,0.750583332,0.00657,0.05237,0.00332,0.021574167,0.04597,0.1213,0.00391,0.04671875,28.4,57.93,0,22.91958324,0,0,0,0,0
7398,03/05/2016,2016,25,37,8.2,752,16-14-0127,Jalisco,Zapopan,203921,10327438,203921-10327438,20°39´2.1¨ - 103°27´43.8¨,Intencional,BosquedeEncino-BQ,Superficial,03/05/2016,03/05/2016,0,Minimo,12:20:00,12:10:00,03:40:00,0,03/05/2016,00:00:00,0.431,3.245,0.168,0.859583331,0.00787,0.0677,0.00469,0.022795833,0.04042,0.10182,0.00383,0.045497083,0,0,0,0,0,0,0,0,1
7399,04/05/2016,2016,25,29.6,8.7,,,,,,,,,,,,,,,,,,,,04/05/2016,00:00:00,0.289,1.509,0.083,0.479166667,0.00715,0.04605,0.00218,0.013465833,0.04758,0.0749,0.01238,0.046139167,0,0,0,0,0,0,0,0,0
7400,05/05/2016,2016,25,22.2,11.4,,,,,,,,,,,,,,,,,,,,05/05/2016,00:00:00,0.353,1.734,0.11,0.484208331,0.02388,0.04165,0.00265,0.011728333,0.03193,0.06177,0.01337,0.043064583,0,0,0,0,0,0,0,0,0
7401,06/05/2016,2016,25,27.8,7.8,,,,,,,,,,,,,,,,,,,,06/05/2016,00:00:00,0.395,2.424,0.258,0.782791669,0.01933,0.05082,0.00605,0.018141667,0.0195,0.10097,0.00402,0.044763333,0,0,0,0,0,0,0,0,0
7402,07/05/2016,2016,26,25.9,8.2,,,,,,,,,,,,,,,,,,,,07/05/2016,00:00:00,0.494,1.365,0.26,0.658166666,0.00513,0.03572,0.00317,0.013444167,0.0411,0.10368,0.0096,0.046465417,0,0,0,0,0,0,0,0,0
7403,08/05/2016,2016,23,35.2,9.6,,,,,,,,,,,,,,,,,,,,08/05/2016,00:00:00,0.913,1.993,0.416,0.823208332,0.02105,0.03248,0.00317,0.012259167,0.02133,0.07257,0.00273,0.036434583,0,0,0,0,0,0,0,0,0
7404,09/05/2016,2016,24,27.8,12.9,,,,,,,,,,,,,,,,,,,,09/05/2016,00:00:00,0.625,1.297,0.371,0.667416664,0.00343,0.02462,0.00307,0.00917625,0.03377,0.05112,0.01055,0.033018333,0,0,0,0,0,0,0,0,0
7405,10/05/2016,2016,24,40.7,8.5,,,,,,,,,,,,,,,,,,,,10/05/2016,00:00:00,0.589,1.332,0.367,0.651208329,0.00853,0.02492,0.00462,0.01230125,0.02243,0.073,0.0051,0.02778,0,0,0,0,0,0,0,0,0
7406,11/05/2016,2016,25,25.9,8.8,,,,,,,,,,,,,,,,,,,,11/05/2016,00:00:00,0.517,0.928,0.482,0.660166665,0.01602,0.01932,0.00488,0.011849583,0.01345,0.10325,0.00907,0.037563333,0,0,0,0,0,0,0,0,0
7407,12/05/2016,2016,24,20.4,9,,,,,,,,,,,,,,,,,,,,12/05/2016,00:00:00,0.623,1.212,0.36,0.631291664,0.00668,0.02765,0.00417,0.011234167,0.03512,0.07462,0.0105,0.04394125,0,0,0,0,0,0,0,0,0
7408,13/05/2016,2016,23,24.1,9.4,,,,,,,,,,,,,,,,,,,,13/05/2016,00:00:00,0.528,1.677,0.442,0.720166671,0.00765,0.04273,0.00472,0.0157975,0.04642,0.08683,0.00328,0.047787083,0,0,0,0,0,0,0,0,0
7409,14/05/2016,2016,23,33.3,9.7,,,,,,,,,,,,,,,,,,,,14/05/2016,00:00:00,0.491,0.869,0.402,0.582875001,0.00407,0.02007,0.00407,0.00954625,0.04642,0.09362,0.02825,0.052607917,0,0,0,0,0,0,0,0,0
7410,15/05/2016,2016,24,31.5,12.3,,,,,,,,,,,,,,,,,,,,15/05/2016,00:00:00,0.761,0.904,0.392,0.634999999,0.00703,0.02243,0.0023,0.008510417,0.04323,0.06015,0.02925,0.043032917,0,0,0,0,0,0,0,0,0
7411,16/05/2016,2016,23,20.4,7.3,,,,,,,,,,,,,,,,,,,,16/05/2016,00:00:00,0.57,1.029,0.27,0.587624999,0.0116,0.02138,0.00232,0.010105833,0.03205,0.05225,0.02087,0.038473333,0,0,0,0,0,0.00171,0,0.000776667,0
7412,17/05/2016,2016,24,31.5,11.6,,,,,,,,,,,,,,,,,,,,17/05/2016,00:00:00,0.529,1.123,0.174,0.49291667,0.00755,0.02535,0.00368,0.0088725,0.032,0.05493,0.00915,0.037555,0,0,0,0,0.00187,0.00197,0.00166,0.001824167,0
7413,18/05/2016,2016,24,33.3,10.1,,,,,,,,,,,,,,,,,,,,18/05/2016,00:00:00,0.326,1.365,0.166,0.424499997,0.01642,0.03098,0.00183,0.010047083,0.02912,0.05717,0.00982,0.037054584,0,0,0,0,0.00202,0.00209,0.00187,0.001984583,0
7414,19/05/2016,2016,25,44.4,10.3,,,,,,,,,,,,,,,,,,,,19/05/2016,00:00:00,0.378,2.358,0.107,0.566333333,0.0159,0.0461,0.00238,0.015562083,0.02597,0.0496,0.00385,0.032025,0,0,0,0,0.00221,0.00268,0.00221,0.002401667,0
